,导演,编剧,主演一,主演二,主演三,类型,时长,地区,分数
10006.0,6.688888888888887,6.688888888888887,7.008333333333334,6.7,7.949999999999997,7.33,7.404689999999999,7.0663419191245,6.7
10007.0,6.960869565217393,7.0777777777777775,6.5253846153846125,6.283333333333334,6.7,7.33,6.844239999999999,6.5677324358434745,6.7
10008.0,6.7,6.7,6.7,6.7,6.7,7.33,6.6630600000000015,7.0663419191245,6.7
10009.0,7.2333333333333325,7.4,6.4,6.7,6.7,7.33,6.844239999999999,6.750420168067232,6.7
10010.0,6.960869565217393,6.7,6.08,5.74,6.025,7.33,6.6630600000000015,6.5677324358434745,6.7
10011.0,5.2375,6.500000000000001,6.082758620689654,6.463333333333333,6.7,7.33,6.844239999999999,6.5677324358434745,6.7
10012.0,6.978260869565218,6.860000000000001,7.469014084507044,6.816666666666666,6.7,7.33,6.844239999999999,6.5677324358434745,6.7
10013.0,7.100000000000002,6.3,6.466666666666666,6.749999999999999,7.427272727272728,7.33,6.844239999999999,7.0663419191245,6.3
10014.0,6.3,6.166666666666668,6.42,6.3,6.3,7.33,6.6630600000000015,7.0663419191245,6.3
10015.0,6.3,6.3,6.3,6.3,7.3,7.33,6.6630600000000015,6.750420168067232,6.3
10016.0,5.9750000000000005,6.3,6.775,5.8599999999999985,6.3,7.33,6.6630600000000015,6.752777777777789,6.3
10017.0,6.666666666666668,6.666666666666668,6.05,6.9899999999999975,6.3,7.33,7.404689999999999,6.750420168067232,6.3
10018.0,6.3,6.3,6.8136363636363635,6.2,5.9,7.33,6.844239999999999,7.0663419191245,6.3
10019.0,6.293495934959347,6.118285714285713,5.988235294117646,6.18,6.725,7.33,6.844239999999999,6.5677324358434745,6.3
10020.0,5.92,7.1000000000000005,6.08,6.925,5.199999999999998,7.33,6.844239999999999,6.5677324358434745,6.3
10021.0,6.3,6.3,6.3,6.3,6.3,7.33,6.844239999999999,5.8443960826985695,6.3
10022.0,7.0,7.033333333333334,6.594736842105262,6.81,6.8500000000000005,7.33,6.844239999999999,7.0663419191245,6.3
10023.0,6.466666666666666,6.7351351351351365,6.268085106382978,6.258823529411764,6.2125,7.33,6.844239999999999,6.5677324358434745,6.3
10024.0,6.3,6.3,6.3,7.040000000000001,5.966666666666668,7.33,6.6630600000000015,5.8605355884425565,6.3
10025.0,6.3,6.3,6.633333333333333,6.7,6.8,7.33,6.6630600000000015,7.0663419191245,6.3
10026.0,6.6,6.642857142857142,6.2846153846153845,6.3,6.3,7.33,6.844239999999999,7.293932708218413,6.3
10027.0,6.3,6.340625000000002,5.4625,6.812765957446808,6.4071428571428575,7.33,7.404689999999999,5.8443960826985695,6.3
10028.0,6.433333333333334,6.3,7.114285714285713,6.3,6.3,7.33,6.844239999999999,7.0663419191245,6.3
10029.0,7.1,6.6,7.5777777777777775,7.526666666666666,7.010526315789473,7.33,6.844239999999999,7.0663419191245,6.3
10030.0,5.4,5.4,6.836363636363638,6.2727272727272725,6.3500000000000005,7.33,6.844239999999999,6.752777777777789,5.4
10031.0,6.9,6.627272727272728,5.4,6.125,5.4,7.33,6.844239999999999,7.0663419191245,5.4
10032.0,5.4,5.4,5.71,6.325,5.9,7.33,6.844239999999999,7.0663419191245,5.4
10033.0,5.400000000000001,5.400000000000001,5.400000000000001,5.400000000000001,5.400000000000001,7.33,6.844239999999999,7.0663419191245,5.4
10034.0,6.44,7.400000000000001,6.889999999999999,6.875000000000001,6.4,7.33,6.844239999999999,7.0663419191245,5.4
10035.0,4.6,5.4,5.4,6.2666666666666675,5.4,7.33,6.6630600000000015,5.8443960826985695,5.4
10036.0,5.980000000000001,5.7,6.15,6.55,6.12,7.33,6.844239999999999,6.750420168067232,5.4
10037.0,5.4,5.4,5.32,5.4,5.4,7.33,6.844239999999999,5.8443960826985695,5.4
10038.0,5.4,5.4,5.4,5.4,5.4,7.33,6.844239999999999,6.752777777777789,5.4
10039.0,6.566666666666667,6.166666666666668,6.8533333333333335,6.25,5.833333333333332,7.33,6.844239999999999,6.750420168067232,5.4
10040.0,5.4,5.4,6.15,7.1,7.666666666666668,7.33,6.844239999999999,7.293932708218413,5.4
10041.0,5.925,6.3032258064516125,6.084615384615388,5.649999999999999,5.8736842105263145,7.33,6.844239999999999,5.8443960826985695,5.3
10042.0,6.5774193548387085,5.349999999999999,5.222222222222221,6.204545454545454,4.9,7.33,6.844239999999999,5.8443960826985695,5.3
10043.0,6.357142857142858,6.0777777777777775,6.5253846153846125,6.9,5.3,7.33,6.844239999999999,5.8443960826985695,5.3
10044.0,5.3,5.3,6.35,4.2,5.3,7.33,6.844239999999999,5.8443960826985695,5.3
10045.0,7.14375,7.1,7.03076923076923,6.966666666666666,7.633333333333333,7.33,7.404689999999999,7.252004860267325,7.1
10046.0,7.1000000000000005,7.1,7.3,7.479999999999999,7.0500000000000025,7.33,6.844239999999999,7.293932708218413,7.1
10047.0,7.1,7.1,7.1,7.1,6.772753623188407,7.33,6.844239999999999,7.494675248683443,7.1
10048.0,6.55,7.099999999999999,7.099999999999999,7.099999999999999,5.55,7.33,6.844239999999999,7.252004860267325,7.1
10049.0,7.3444444444444414,7.25,7.5,6.871428571428572,6.599999999999999,7.33,7.404689999999999,7.252004860267325,7.1
10050.0,6.466666666666666,6.7351351351351365,6.7676923076923075,6.7,6.533333333333334,7.33,6.844239999999999,6.5677324358434745,7.1
10051.0,6.941666666666667,7.0900000000000025,6.99375,7.222222222222222,7.099999999999999,7.33,6.844239999999999,7.0663419191245,7.1
10052.0,7.1,7.1,7.1,7.1,7.1,7.33,6.844239999999999,7.673684210526316,7.1
10053.0,7.1,7.1,7.244444444444442,7.1,8.166666666666666,7.33,6.844239999999999,6.750420168067232,7.1
10054.0,7.1,7.1,7.166666666666668,7.300000000000002,7.1,7.33,6.844239999999999,7.0663419191245,7.1
10055.0,6.293495934959347,7.1,5.75,6.755555555555558,6.7,7.33,7.404689999999999,6.5677324358434745,7.1
10056.0,7.2666666666666675,7.1,8.06,7.333333333333332,7.1,7.33,6.844239999999999,7.0663419191245,7.1
10057.0,7.821428571428571,7.821428571428571,7.791304347826086,7.599999999999999,7.35,7.33,6.844239999999999,7.252004860267325,7.1
10058.0,6.75,7.1,6.99375,6.575,7.312500000000001,7.33,6.844239999999999,7.293932708218413,7.1
10059.0,6.614285714285713,7.1,7.687500000000001,7.3,7.1,7.33,6.844239999999999,5.8443960826985695,7.1
10060.0,6.95,7.1,7.033333333333334,6.749999999999999,7.146153846153848,7.33,7.404689999999999,7.0663419191245,7.1
10061.0,7.1,7.1,7.1,6.871428571428572,7.639999999999999,7.33,7.404689999999999,7.494675248683443,7.1
10062.0,7.1,7.1,6.866666666666666,7.1,6.772753623188407,7.33,7.3281199999999975,6.750420168067232,7.1
10063.0,7.155555555555559,7.1,6.724999999999999,7.1,7.139999999999999,7.33,6.844239999999999,7.0663419191245,7.1
10064.0,6.8,5.98,7.351351351351348,6.886363636363638,6.8599999999999985,7.33,6.844239999999999,7.0663419191245,6.7
10065.0,7.371999999999997,6.99375,7.351351351351348,6.785714285714287,6.9750000000000005,7.33,6.844239999999999,7.0663419191245,6.7
10066.0,7.399999999999999,6.857142857142858,7.366666666666667,7.544444444444445,6.933333333333334,7.33,6.844239999999999,7.0663419191245,6.7
10067.0,7.116666666666667,6.7,6.8,7.166666666666668,6.5,7.33,6.844239999999999,7.0663419191245,6.7
10068.0,7.503333333333334,6.99375,7.4333333333333345,6.736363636363635,7.177777777777778,7.33,7.404689999999999,7.0663419191245,6.7
10069.0,6.960869565217393,6.578124999999999,6.5253846153846125,6.7,5.757142857142857,7.33,6.844239999999999,6.5677324358434745,6.7
10070.0,6.833333333333332,7.175,7.262500000000001,7.307142857142856,7.15,7.33,7.404689999999999,7.0663419191245,6.7
10071.0,7.2857142857142865,7.15,6.829729729729729,6.875000000000001,6.7,7.33,7.404689999999999,7.293932708218413,6.7
10072.0,7.183333333333333,6.7,7.65,6.8000000000000025,7.633333333333333,7.33,7.404689999999999,7.039830508474576,6.7
10073.0,6.914285714285716,6.7,6.5705882352941165,7.423529411764704,6.7,7.33,7.404689999999999,7.0663419191245,6.7
10074.0,6.525,7.0,6.7,5.833333333333332,6.7333333333333325,7.33,6.844239999999999,7.252004860267325,6.7
10075.0,7.0,6.7,6.925,6.2,6.7,7.33,6.844239999999999,7.252004860267325,6.7
10076.0,6.8090909090909095,6.7,7.514285714285713,6.58,6.75,7.33,7.404689999999999,7.0663419191245,6.7
10077.0,6.7,6.7,6.387500000000001,6.7,7.6,7.33,6.6630600000000015,7.0663419191245,6.7
10078.0,6.3000000000000025,6.533333333333334,6.88,7.0500000000000025,5.833333333333332,7.33,7.404689999999999,6.750420168067232,6.7
10079.0,6.3,6.4499999999999975,6.3,6.39047619047619,6.3,7.33,6.6630600000000015,6.5677324358434745,6.3
10080.0,6.584,6.3032258064516125,6.5253846153846125,6.964000000000001,5.9833333333333325,7.33,6.844239999999999,6.5677324358434745,6.3
10081.0,6.3,6.3,6.9339285714285674,6.3,6.7200000000000015,7.33,6.844239999999999,7.0663419191245,6.3
10082.0,6.3,6.3,5.866666666666667,6.3,6.3,7.33,6.844239999999999,6.5677324358434745,6.3
10083.0,7.185714285714287,6.3,7.15,6.98,6.15,7.33,6.844239999999999,6.896243291592125,6.3
10084.0,6.3,6.4750000000000005,6.3,6.4750000000000005,6.3,7.33,6.844239999999999,5.8443960826985695,6.3
10085.0,7.081818181818181,6.3,6.8136363636363635,7.540000000000001,7.340000000000002,7.33,6.844239999999999,7.0663419191245,6.3
10086.0,6.3,6.3,6.3,6.3,6.3,7.33,6.844239999999999,7.494675248683443,6.3
10087.0,6.3,6.3,7.447916666666669,7.009090909090909,6.5,7.33,6.844239999999999,7.0663419191245,6.3
10088.0,6.6,6.3,6.3,6.3,6.772753623188407,7.33,6.6630600000000015,6.750420168067232,6.3
10089.0,6.3,6.25,6.266666666666668,6.1000000000000005,6.6125,7.33,6.6630600000000015,7.0663419191245,6.3
10090.0,6.7,6.3,6.3,6.675,6.48,7.33,6.844239999999999,7.0663419191245,6.3
10091.0,6.3,6.3,6.582352941176469,5.924999999999999,6.3,7.33,6.844239999999999,6.5677324358434745,6.3
10092.0,6.3,6.3,6.3,5.0,6.3,7.33,6.844239999999999,5.8443960826985695,6.3
10093.0,6.3,6.3,6.925,6.166666666666668,6.3,7.33,6.844239999999999,7.252004860267325,6.3
10094.0,7.1,6.3,7.014285714285713,6.1866666666666665,5.825,7.33,6.844239999999999,7.0663419191245,6.3
10095.0,6.066666666666666,6.3,6.3,6.3,6.166666666666668,7.33,6.6630600000000015,7.0663419191245,6.3
10096.0,6.666666666666668,6.666666666666668,6.75,7.1999999999999975,6.3,7.33,6.844239999999999,7.252004860267325,6.3
10097.0,6.3,6.3,6.066666666666666,6.633333333333333,6.88,7.33,6.844239999999999,7.0663419191245,6.3
10098.0,5.3,6.65,6.7799999999999985,5.3,5.3,7.33,7.404689999999999,7.252004860267325,5.3
10099.0,5.3,5.3,6.116666666666666,5.5,5.3,7.33,6.844239999999999,5.8443960826985695,5.3
10100.0,6.075,5.666666666666668,5.8825,5.299999999999999,5.433333333333334,7.33,6.844239999999999,6.5677324358434745,5.3
10101.0,5.725,5.7333333333333325,4.7125,6.700000000000001,5.9,7.33,6.844239999999999,5.8443960826985695,5.3
10102.0,5.3,6.500000000000001,5.8461538461538485,5.3,5.333333333333333,7.33,6.844239999999999,5.8443960826985695,5.3
10103.0,4.699999999999998,5.3,6.55,5.3,5.3,7.33,6.844239999999999,5.8443960826985695,5.3
10104.0,4.65,5.166666666666666,6.1,5.1000000000000005,7.0187500000000025,7.33,6.844239999999999,5.8443960826985695,5.3
10105.0,6.1800000000000015,5.3,5.0600000000000005,5.9,7.1000000000000005,7.33,6.844239999999999,5.8443960826985695,5.3
10106.0,5.636363636363638,5.55,4.757142857142857,4.385714285714286,5.3,7.33,6.6630600000000015,6.5677324358434745,5.3
10107.0,5.38,5.3,6.8,6.126666666666666,5.98,7.33,6.6630600000000015,5.8443960826985695,5.3
10108.0,5.3,5.3,5.625,5.3,6.772753623188407,7.33,6.844239999999999,6.750420168067232,5.3
10109.0,6.016666666666668,5.3,5.9833333333333325,6.3599999999999985,5.6,7.33,6.844239999999999,7.252004860267325,5.3
10110.0,6.222222222222222,6.222222222222222,3.8333333333333335,5.9833333333333325,5.3,7.33,6.844239999999999,5.8443960826985695,5.3
10111.0,5.3,5.3,5.3,4.9,6.772753623188407,7.33,6.844239999999999,6.750420168067232,5.3
10112.0,6.3,5.3,5.6571428571428575,5.3,5.3,7.33,6.844239999999999,6.709859154929579,5.3
10113.0,5.92,4.566666666666666,5.3,5.3,5.3,7.33,6.844239999999999,5.8443960826985695,5.3
10114.0,6.571428571428571,5.24,6.8136363636363635,5.7666666666666675,5.3,7.33,6.844239999999999,6.896243291592125,5.3
10115.0,7.55,7.146153846153845,7.405555555555555,6.786666666666666,7.3,7.33,6.844239999999999,6.5677324358434745,7.3
10116.0,7.244444444444442,7.2714285714285705,5.514285714285713,7.3,7.3,7.33,6.844239999999999,5.8443960826985695,7.3
10117.0,7.260000000000002,7.260000000000002,5.812499999999999,7.3,7.3,7.33,7.404689999999999,6.752777777777789,7.3
10118.0,7.158333333333335,7.277777777777778,7.7,6.58,7.219999999999999,7.33,6.844239999999999,5.8443960826985695,7.3
10119.0,7.58,7.58,6.459999999999999,7.3,7.3,7.33,6.6630600000000015,5.8443960826985695,7.3
10120.0,7.033333333333332,6.033333333333334,8.144444444444446,7.3,7.3,7.33,6.844239999999999,5.8443960826985695,7.3
10121.0,6.9833333333333325,7.3,7.3,7.3,6.966666666666666,7.33,6.844239999999999,7.0663419191245,7.3
10122.0,6.9409090909090905,7.347368421052629,5.679999999999998,6.554166666666667,6.2125,7.33,6.844239999999999,6.5677324358434745,7.3
10123.0,7.637499999999997,7.01111111111111,6.790909090909091,7.1800000000000015,6.499999999999999,7.33,6.844239999999999,7.293932708218413,7.3
10124.0,7.525,7.6,6.829729729729729,6.95625,7.459999999999999,7.33,6.844239999999999,7.0663419191245,7.3
10125.0,7.3,7.3,6.5705882352941165,6.633333333333333,7.3,7.33,6.844239999999999,7.0663419191245,7.3
10126.0,7.3,7.3,7.2333333333333325,7.2333333333333325,7.3,7.33,7.404689999999999,7.383756345177666,7.3
10127.0,7.775,7.3,7.300000000000002,7.119999999999999,7.6,7.33,6.844239999999999,7.0663419191245,7.3
10128.0,7.3,7.3,7.023529411764705,7.119999999999999,6.8874999999999975,7.33,6.844239999999999,7.0663419191245,7.3
10129.0,6.6999999999999975,7.3,7.492857142857143,6.86923076923077,7.3,7.33,7.404689999999999,6.750420168067232,7.3
10130.0,6.170454545454546,6.9045454545454525,7.764615384615384,7.1999999999999975,6.93076923076923,7.33,6.844239999999999,6.5677324358434745,7.3
10131.0,7.126666666666668,7.3,7.161904761904763,7.119999999999999,7.01304347826087,7.33,7.404689999999999,7.0663419191245,7.3
10132.0,6.8249999999999975,7.133333333333333,6.838461538461537,7.337499999999999,7.0,7.33,7.404689999999999,6.750420168067232,7.3
10133.0,6.4833333333333325,6.4833333333333325,7.3,7.3,7.3,7.33,6.844239999999999,7.295439739413679,7.3
10134.0,6.885714285714287,6.885714285714287,7.099999999999999,8.021052631578947,6.6750000000000025,7.33,6.844239999999999,7.494675248683443,7.1
10135.0,7.42,7.42,8.149999999999999,7.1,7.600000000000001,7.33,7.404689999999999,7.494675248683443,7.1
10136.0,7.066666666666666,7.15,6.421428571428571,6.55,7.1,7.33,6.844239999999999,7.0663419191245,7.1
10137.0,6.0,7.1,7.1,7.1,7.1,7.33,6.6630600000000015,7.0663419191245,7.1
10138.0,7.821428571428571,7.821428571428571,7.791304347826086,7.1,7.950000000000001,7.33,6.844239999999999,7.252004860267325,7.1
10139.0,7.1,6.2,6.566666666666666,5.8249999999999975,7.1,7.33,6.844239999999999,7.0663419191245,7.1
10140.0,7.1,7.1,7.1,7.8,7.1,7.33,6.844239999999999,7.261666666666662,7.1
10141.0,6.4,7.1,7.5,6.685714285714287,7.1,7.33,7.404689999999999,7.603906250000002,7.1
10142.0,6.933333333333333,6.933333333333333,6.4833333333333325,7.366666666666666,6.772753623188407,7.33,6.844239999999999,7.0663419191245,7.1
10143.0,7.1,7.1,7.1,7.1,7.1,7.33,6.844239999999999,6.901626016260157,7.1
10144.0,7.055555555555558,7.1,7.1,7.13,7.1,7.33,7.404689999999999,7.252004860267325,7.1
10145.0,7.62,7.800000000000002,7.9333333333333345,7.1,7.1,7.33,7.7176100000000005,5.8443960826985695,7.1
10146.0,7.35,7.35,7.466666666666666,7.340000000000002,6.8,7.33,6.844239999999999,7.293932708218413,7.1
10147.0,7.524999999999999,7.45,6.8,7.1,7.35,7.33,6.844239999999999,7.252004860267325,7.1
10148.0,7.05,7.1,7.1,7.128571428571429,6.583333333333335,7.33,6.844239999999999,7.252004860267325,7.1
10149.0,7.35,7.1,7.1,7.341666666666666,7.1,7.33,6.844239999999999,7.2798076923076955,7.1
10150.0,7.1,7.1,7.1,7.1,7.1,7.33,6.844239999999999,7.0663419191245,7.1
10151.0,6.125,7.03888888888889,7.040000000000001,7.1,7.1,7.33,6.6630600000000015,6.5677324358434745,7.1
10152.0,7.036363636363637,6.6,7.114285714285713,6.7,6.4,7.33,6.844239999999999,7.0663419191245,6.7
10153.0,6.7,6.7,6.3249999999999975,6.85,7.387499999999997,7.33,7.404689999999999,7.0663419191245,6.7
10154.0,7.444,6.7,6.933333333333334,6.871428571428572,7.1,7.33,6.844239999999999,7.494675248683443,6.7
10155.0,6.775,6.7,7.274999999999999,6.675,6.5,7.33,6.844239999999999,7.293932708218413,6.7
10156.0,6.7,6.7,6.7,6.7,6.3,7.33,6.844239999999999,5.8443960826985695,6.7
10157.0,6.833333333333332,6.7,7.000000000000001,7.715384615384615,6.866666666666667,7.33,6.844239999999999,7.293932708218413,6.7
10158.0,6.18,6.3000000000000025,7.033333333333334,7.1125000000000025,7.7125,7.33,7.404689999999999,7.252004860267325,6.7
10159.0,6.759999999999998,6.826315789473684,6.7,6.7,7.15,7.33,7.404689999999999,7.252004860267325,6.7
10160.0,7.2625,6.9454545454545435,6.7,7.133333333333334,6.95,7.33,6.844239999999999,7.0663419191245,6.7
10161.0,6.7,6.7,7.269230769230767,6.9588235294117675,7.000000000000001,7.33,6.844239999999999,7.0663419191245,6.7
10162.0,6.8599999999999985,6.825,6.68888888888889,6.7,6.7,7.33,6.6630600000000015,7.0663419191245,6.7
10163.0,6.7,6.4,7.300000000000002,5.35,7.166666666666668,7.33,6.844239999999999,7.0663419191245,6.7
10164.0,6.7,5.828571428571429,7.571428571428572,6.785714285714287,5.866666666666667,7.33,6.844239999999999,5.8443960826985695,6.7
10165.0,6.7,6.7,6.7,5.8400000000000025,6.7,7.33,6.844239999999999,5.8443960826985695,6.7
10166.0,7.158333333333335,7.35,6.944871794871798,7.360000000000001,7.05,7.33,6.844239999999999,6.5677324358434745,6.7
10167.0,6.7,6.7,6.1,6.8000000000000025,7.0,7.33,6.844239999999999,6.750420168067232,6.7
10168.0,6.355555555555558,6.966666666666666,6.504545454545454,6.7,6.566666666666666,7.33,6.844239999999999,7.0663419191245,6.7
10169.0,6.022222222222222,7.255555555555558,6.933333333333334,6.6,6.406451612903223,7.33,6.844239999999999,6.5677324358434745,6.7
10170.0,7.055555555555558,6.7,7.006666666666669,6.9,6.7,7.33,6.844239999999999,7.252004860267325,6.7
10171.0,6.3,6.3,7.291666666666665,6.68125,6.772753623188407,7.33,6.844239999999999,6.750420168067232,6.3
10172.0,6.3,7.0,6.928571428571429,6.671428571428571,6.749999999999999,7.33,6.6630600000000015,7.0663419191245,6.3
10173.0,6.703571428571429,6.12,6.5253846153846125,6.6909090909090905,7.2200000000000015,7.33,6.844239999999999,6.5677324358434745,6.3
10174.0,6.55,6.3,7.03076923076923,7.1000000000000005,6.55,7.33,7.404689999999999,7.252004860267325,6.3
10175.0,6.3,6.3,6.578947368421053,7.18,7.010526315789473,7.33,6.844239999999999,7.0663419191245,6.3
10176.0,7.0,7.0,7.222727272727273,6.225,6.3,7.33,7.404689999999999,7.0663419191245,6.3
10177.0,7.1000000000000005,6.3,6.6764705882352935,6.537499999999999,6.899999999999999,7.33,6.844239999999999,7.0663419191245,6.3
10178.0,6.283333333333334,6.283333333333334,6.116666666666666,6.855555555555558,6.93076923076923,7.33,6.844239999999999,6.5677324358434745,6.3
10179.0,6.3500000000000005,6.75,5.366666666666667,6.3,6.772753623188407,7.33,6.6630600000000015,6.752777777777789,6.3
10180.0,6.3,6.3,6.833333333333332,6.3,7.45,7.33,6.844239999999999,7.0663419191245,6.3
10181.0,5.8500000000000005,6.3,6.5253846153846125,6.916,6.843749999999999,7.33,6.844239999999999,6.5677324358434745,6.3
10182.0,5.98,5.65,6.011111111111107,7.8375,6.666666666666668,7.33,6.844239999999999,5.8443960826985695,6.3
10183.0,6.3,6.533333333333334,7.4142857142857155,6.725,6.3,7.33,6.844239999999999,7.0663419191245,6.3
10184.0,5.811111111111113,6.3,5.9879999999999995,6.9,6.0,7.33,6.844239999999999,6.5677324358434745,6.3
10185.0,6.3,6.3,7.122222222222222,6.433333333333334,6.9,7.33,6.844239999999999,7.494675248683443,6.3
10186.0,7.3181818181818175,6.3,6.425,6.885,6.716666666666666,7.33,6.844239999999999,7.293932708218413,6.3
10187.0,6.075,5.666666666666668,6.3,6.3,7.027777777777778,7.33,6.844239999999999,5.8443960826985695,6.3
10188.0,6.936,6.35,5.3,5.3,5.3,7.33,6.6630600000000015,7.0663419191245,5.3
10189.0,5.666666666666668,5.666666666666668,6.268085106382978,6.204545454545454,6.033333333333332,7.33,6.6630600000000015,6.5677324358434745,5.3
10190.0,5.3,5.3,6.375,5.3,6.858823529411764,7.33,6.844239999999999,7.0663419191245,5.3
10191.0,5.3,5.3,6.1000000000000005,6.424999999999999,5.3,7.33,6.844239999999999,7.0663419191245,5.3
10192.0,5.3,5.3,6.952272727272725,5.3,5.3,7.33,6.844239999999999,7.0663419191245,5.3
10193.0,5.3,5.3,5.3,5.3,5.3,7.33,6.6630600000000015,5.8443960826985695,5.3
10194.0,7.100000000000002,6.2875,6.905882352941176,6.306250000000001,6.65,7.33,7.404689999999999,5.8443960826985695,5.2
10195.0,5.65,6.15,5.04,5.566666666666667,5.2,7.33,6.844239999999999,5.8443960826985695,5.2
10196.0,6.62,6.666666666666668,4.67,4.95,5.2,7.33,6.844239999999999,5.8443960826985695,5.2
10197.0,5.366666666666667,5.366666666666667,5.884615384615388,5.2,5.2,7.33,6.844239999999999,5.8443960826985695,5.2
10198.0,6.025,5.619999999999999,7.056521739130435,7.055555555555558,6.540000000000001,7.33,6.6630600000000015,6.896243291592125,5.2
10199.0,6.35,6.500000000000001,6.333333333333332,6.245454545454546,5.066666666666665,7.33,6.6630600000000015,6.5677324358434745,5.2
10200.0,7.185714285714287,7.05,6.477777777777778,6.25,6.74,7.33,6.844239999999999,6.896243291592125,5.2
10201.0,6.1000000000000005,6.7,6.2846153846153845,5.633333333333333,6.4,7.33,6.844239999999999,7.293932708218413,5.2
10202.0,6.4499999999999975,5.2,6.08,7.116666666666667,6.2333333333333325,7.33,6.844239999999999,6.918750000000001,5.2
10203.0,5.2,6.25,6.833333333333332,6.433333333333334,6.780000000000001,7.33,6.844239999999999,7.0663419191245,5.2
10204.0,6.966666666666666,6.966666666666666,7.15,7.485714285714287,6.772753623188407,7.33,6.844239999999999,6.750420168067232,7.3
10205.0,7.737142857142861,7.663492063492066,7.171428571428572,7.188888888888887,6.566666666666666,7.33,6.844239999999999,7.0663419191245,7.3
10206.0,7.5,7.3,7.453846153846152,7.171428571428571,7.3,7.33,7.404689999999999,6.750420168067232,7.3
10207.0,7.776923076923077,7.7333333333333325,7.509090909090908,8.16,7.3,7.33,6.844239999999999,7.252004860267325,7.3
10208.0,7.3,7.3,6.828571428571428,7.3,7.3,7.33,6.844239999999999,7.252004860267325,7.3
10209.0,7.761538461538462,7.761538461538462,7.3,7.3,6.772753623188407,7.33,6.844239999999999,7.295439739413679,7.3
10210.0,7.3,7.3,7.2214285714285715,7.119999999999999,7.166666666666668,7.33,6.844239999999999,7.0663419191245,7.3
10211.0,7.42,6.433333333333334,7.3,6.6000000000000005,7.1999999999999975,7.33,6.844239999999999,6.750420168067232,7.3
10212.0,6.8599999999999985,7.3,6.874468085106384,7.0,6.5,7.33,6.844239999999999,7.0663419191245,7.3
10213.0,6.8,7.3,7.056521739130435,6.633333333333333,6.687499999999999,7.33,6.6630600000000015,7.0663419191245,7.3
10214.0,7.425000000000002,7.425000000000002,6.836363636363638,7.155555555555559,6.927272727272728,7.33,6.844239999999999,6.752777777777789,7.3
10215.0,7.8,7.2666666666666675,7.03076923076923,7.458333333333332,7.44,7.33,6.844239999999999,7.252004860267325,7.3
10216.0,7.453846153846152,7.7666666666666675,7.3,7.3,7.3,7.33,6.6630600000000015,7.494675248683443,7.3
10217.0,7.328571428571429,8.28,6.3249999999999975,7.3,7.0,7.33,7.404689999999999,7.0663419191245,7.3
10218.0,7.913333333333332,7.8,7.3,7.3,7.25,7.33,7.7176100000000005,7.252004860267325,7.3
10219.0,7.008333333333334,7.43,7.3842105263157904,6.75,7.3,7.33,6.844239999999999,7.293932708218413,7.3
10220.0,6.2333333333333325,7.3,7.5055555555555555,7.540000000000001,7.55,7.33,6.844239999999999,7.0663419191245,7.3
10221.0,6.9785714285714295,7.1,7.290625000000001,7.392857142857142,7.125,7.33,7.404689999999999,7.0663419191245,7.1
10222.0,6.633333333333333,6.633333333333333,7.1,7.1,7.1,7.33,6.844239999999999,7.350000000000001,7.1
10223.0,7.449999999999997,7.026666666666666,6.5253846153846125,6.6909090909090905,6.85,7.33,6.6630600000000015,6.5677324358434745,7.1
10224.0,7.1,7.5,6.433333333333334,6.5,7.1,7.33,6.844239999999999,7.2798076923076955,7.1
10225.0,7.1,7.1,7.35,7.1,7.1,7.33,7.92058,5.8443960826985695,7.1
10226.0,7.838461538461537,7.947058823529412,7.485714285714287,7.099999999999999,7.099999999999999,7.33,6.6630600000000015,7.0663419191245,7.1
10227.0,7.033333333333334,7.1,7.35,7.944444444444442,6.772753623188407,7.33,6.844239999999999,7.494675248683443,7.1
10228.0,7.325,7.833333333333332,7.166666666666668,7.85,7.1,7.33,6.844239999999999,7.0663419191245,7.1
10229.0,6.6999999999999975,7.1,6.55,6.750000000000001,6.8874999999999975,7.33,6.844239999999999,7.0663419191245,7.1
10230.0,7.300000000000002,7.85,7.166666666666668,7.340000000000002,6.9,7.33,6.844239999999999,7.0663419191245,7.1
10231.0,7.1,7.1,7.1,7.1,7.1,7.33,6.844239999999999,7.261666666666662,7.1
10232.0,7.1,7.0777777777777775,6.350000000000001,7.1,7.1,7.33,6.844239999999999,6.5677324358434745,7.1
10233.0,7.139999999999999,7.322222222222222,7.764615384615384,7.099999999999999,7.099999999999999,7.33,6.6630600000000015,6.5677324358434745,7.1
10234.0,7.1,7.1,7.5,7.1,7.824999999999997,7.33,6.6630600000000015,5.8443960826985695,7.1
10235.0,7.1,7.1,7.1909090909090905,7.980000000000001,6.366666666666666,7.33,6.6630600000000015,6.750420168067232,7.1
10236.0,7.4833333333333325,7.1,7.247619047619046,7.43846153846154,7.225,7.33,7.92058,7.0663419191245,7.1
10237.0,7.5,7.5,7.1,7.1,7.1,7.33,7.404689999999999,6.709859154929579,7.1
10238.0,7.683333333333334,7.683333333333334,7.1,7.0,7.5,7.33,6.6630600000000015,7.494675248683443,7.1
10239.0,6.8,6.75,7.092307692307693,7.3,7.1,7.33,7.404689999999999,6.750420168067232,7.1
10240.0,6.7799999999999985,6.7799999999999985,6.7799999999999985,6.614285714285715,6.7,7.33,6.6630600000000015,5.8443960826985695,6.7
