红潮风暴 Crimson Tide,,托尼·斯科特,,迈克尔·希弗,,丹泽尔·华盛顿,,吉恩·哈克曼,,马特·克拉文,"['剧情', '动作', '惊悚']",116 分钟,1995,美国, 英语,7.9
学校风云 學校風雲,,林岭东,,南燕,,袁洁莹,,张耀扬,,刘松仁,"['剧情', '动作', '惊悚', '犯罪']",103分钟,1988,香港, 粤语,7.9
终极细胞战 Osmosis Jones,,博比·法雷里,,马克·海曼,,克里斯·洛克,,劳伦斯·菲什伯恩,,比尔·默瑞,"['喜剧', '动作', '动画', '惊悚', '犯罪', '奇幻', '冒险']",95 分钟,2001,美国, 英语,7.9
势不两立 The Edge,,李·塔玛霍瑞,,大卫·马梅,,安东尼·霍普金斯,,亚历克·鲍德温,,艾拉·麦克弗森,"['剧情', '动作', '惊悚', '冒险']",117 分钟,1997,美国, 英语,7.9
笑破铁幕 Top Secret!,,大卫·扎克,,大卫·扎克,,方·基默,,彼得·库欣,,Christopher Villiers,"['喜剧', '动作', '爱情']",90 分钟,1984,美国 / 英国, 英语 / 德语 / 依地语,7.9
007：大战皇家赌场 Casino Royale,,马丁·坎贝尔,,尼尔·珀维斯,,丹尼尔·克雷格,,伊娃·格林,,麦斯·米科尔森,"['动作', '惊悚', '犯罪']",144分钟,2006,美国 / 英国 / 德国 / 捷克 Czech Republic / 巴哈马 Bahamas, 英语,7.5
女间谍 Spy,,保罗·费格,,保罗·费格,,梅丽莎·麦卡西,,杰森·斯坦森,,裘德·洛,"['喜剧', '动作', '犯罪']",120分钟,2015,美国, 英语 / 法语 / 意大利语 / 德语,7.5
侏罗纪公园2：失落的世界 The Lost World: Jurassic Park,,史蒂文·斯皮尔伯格,,迈克尔·克莱顿,,杰夫·高布伦,,朱丽安·摩尔,,皮特·波斯尔思韦特,"['动作', '科幻', '惊悚', '冒险']",129 分钟,1997,美国, 英语 / 西班牙语,7.5
破坏之王 破壞之王,,李力持,,谷德昭,,周星驰,,吴孟达,,钟丽缇,"['喜剧', '动作']",100分钟,1994,香港, 粤语,7.5
空中营救 Non-Stop,,佐米·希尔拉,,约翰·W·理查森,,连姆·尼森,,朱丽安·摩尔,,斯科特·麦克纳里,"['动作', '悬疑', '惊悚', '灾难']",106分钟,2014,英国 / 法国 / 美国, 英语 / 德语,7.5
倚天屠龙记之魔教教主 倚天屠龍記之魔教教主,,王晶,,王晶,,李连杰,,张敏,,邱淑贞,"['动作', '奇幻', '武侠', '古装']",99分钟,1993,香港, 粤语,7.5
赤焰战场 Red,,罗伯特·斯文克,,乔·霍贝尔,,布鲁斯·威利斯,,摩根·弗里曼,,约翰·马尔科维奇,"['喜剧', '动作']",111分钟(美国),2010,美国, 英语,7.5
憨豆特工 Johnny English,,彼得·休伊特,,尼尔·珀维斯,,罗温·艾金森,,约翰·马尔科维奇,,娜塔莉·安博莉亚,"['喜剧', '动作', '冒险']",88 分钟,2003,英国 / 法国 / 美国, 英语 / 法语 / 日语,7.5
空军一号 Air Force One,,沃尔夫冈·彼德森,,安德鲁·W·马洛,,哈里森·福特,,加里·奥德曼,,格伦·克洛斯,"['剧情', '动作', '惊悚']",124分钟,1997,美国 / 德国, 英语 / 俄语,7.5
中南海保镖 中南海保镳,,元奎,,陈嘉上,,李连杰,,钟丽缇,,郑则仕,['动作'],89分钟,1994,香港, 粤语,7.5
与神同行2：因与缘 신과함께-인과 연,,金容华,,金容华,,河正宇,,朱智勋,,马东锡,"['动作', '奇幻']",142分钟,2018,韩国, 韩语,7.5
剑鱼行动 Swordfish,,多米尼克·塞纳,,Skip Woods,,约翰·特拉沃尔塔,,休·杰克曼,,哈莉·贝瑞,"['动作', '惊悚', '犯罪']",99 分钟,2001,美国 / 澳大利亚, 英语 / 德语,7.5
怪物史瑞克4 Shrek Forever After,,迈克·米切尔,,Josh Klausner,,麦克·梅尔斯,,艾迪·墨菲,,卡梅隆·迪亚兹,"['喜剧', '动作', '动画', '冒险']",93分钟,2010,美国, 英语,7.5
活死人黎明 Dawn of the Dead,,扎克·施奈德,,乔治·A·罗梅罗,,萨拉·波莉,,文·瑞姆斯,,杰克·韦伯,"['动作', '科幻', '恐怖']",101 分钟,2004,美国 / 加拿大 / 日本 / 法国, 英语,7.5
97古惑仔战无不胜 97古惑仔戰無不勝,,刘伟强,,文隽,,郑伊健,,陈小春,,李嘉欣,"['剧情', '动作']",106 分钟,1997,香港, 粤语,7.5
杀出个黎明 From Dusk Till Dawn,,罗伯特·罗德里格兹,,昆汀·塔伦蒂诺,,乔治·克鲁尼,,昆汀·塔伦蒂诺,,哈威·凯特尔,"['动作', '恐怖', '犯罪']",108 分钟,1996,美国, 英语 / 西班牙语,7.5
快餐车,,洪金宝,,邓景生,,成龙,,洪金宝,,元彪,"['喜剧', '动作']",108分钟(香港),1984,香港, 粤语 / 英语,7.5
007之黄金眼 GoldenEye,,马丁·坎贝尔,,杰弗里·凯恩,,皮尔斯·布鲁斯南,,肖恩·宾,,伊沙贝拉·斯科鲁普科,"['动作', '惊悚', '冒险']",130 分钟,1995,英国 / 美国, 英语 / 俄语 / 西班牙语,7.5
摩天楼 타워,,金志勋,,金相敦,,金相庆,,薛耿求,,孙艺珍,"['剧情', '动作', '灾难']",121分钟,2012,韩国, 韩语,7.5
铸剑,,张华勋,,张杨,,马精武,,高发,,阮巡,"['动作', '武侠', '古装']",89分钟,1994,中国大陆 / 香港, 汉语普通话,7.3
两只兔子 2 Coelhos,,Afonso Poyart,,Izaías Almada,,费尔南多·阿尔文斯·品多,,卡库·希奥柯勒,,René Descartes,"['剧情', '动作', '惊悚']",108分钟,2012,巴西, 葡萄牙语,7.3
马永贞 馬永貞,,张彻,,张彻,,陈观泰,,姜大卫,,田青,"['剧情', '动作', '爱情', '犯罪']",94 分钟,1972,香港, 汉语普通话,7.3
追踪再现 Don,,法尔汉·阿赫塔尔,,Salim Khan,,Shahrukh Khan,,Priyanka Chopra,,Arjun Rampal,"['喜剧', '动作', '爱情', '悬疑', '惊悚', '犯罪']",USA: 171 分钟,2006,印度, 北印度语,7.3
波牛,,袁振洋,,袁振洋,,元彪,,张国强,,李赛凤,"['动作', '运动']",91分钟,1983,香港, 粤语,7.3
毒液：致命守护者 Venom,,鲁本·弗雷斯彻,,杰夫·皮克纳,,汤姆·哈迪,,米歇尔·威廉姆斯,,里兹·阿迈德,"['动作', '科幻', '惊悚']",112分钟,2018,美国 / 中国大陆, 英语 / 汉语普通话,7.2
影,,张艺谋,,李威,,邓超,,孙俪,,郑恺,"['剧情', '动作', '武侠', '古装']",116分钟,2018,中国大陆 / 香港, 汉语普通话,7.2
超体 Lucy,,吕克·贝松,,吕克·贝松,,斯嘉丽·约翰逊,,摩根·弗里曼,,崔岷植,"['动作', '科幻']",89分钟,2014,法国, 英语 / 韩语 / 法语 / 汉语普通话,7.2
绣春刀II：修罗战场,,路阳,,陈舒,,张震,,杨幂,,张译,"['剧情', '动作', '武侠', '古装']",120分钟,2017,中国大陆, 汉语普通话,7.2
加勒比海盗5：死无对证 Pirates of the Caribbean: Dead Men Tell No Tales,,艾斯彭·山德伯格,,特里·鲁西奥,,约翰尼·德普,,哈维尔·巴登,,杰弗里·拉什,"['动作', '奇幻', '冒险']",129分钟,2017,美国, 英语,7.2
追龙 追龍,,王晶,,王晶,,甄子丹,,刘德华,,姜皓文,"['动作', '犯罪']",128分钟,2017,香港 / 中国大陆, 粤语 / 汉语普通话,7.2
头文字D 頭文字D,,刘伟强,,麦兆辉,,周杰伦,,黄秋生,,铃木杏,"['剧情', '动作']",107 分钟,2005,香港 / 日本, 粤语 / 英语,7.2
英雄,,张艺谋,,王斌,,李连杰,,梁朝伟,,张曼玉,"['剧情', '动作', '武侠', '古装']",93分钟(中国大陆),2002,中国大陆 / 香港, 汉语普通话,7.2
叶问2：宗师传奇,,叶伟信,,黄子桓,,甄子丹,,洪金宝,,熊黛林,"['动作', '传记', '历史']",108分钟,2010,中国大陆 / 香港, 粤语 / 汉语普通话 / 英语,7.2
蜘蛛侠3 Spider-Man 3,,山姆·雷米,,山姆·雷米,,托比·马奎尔,,克斯汀·邓斯特,,詹姆斯·弗兰科,"['动作', '科幻', '冒险']",139分钟,2007,美国, 英语,7.2
夺宝联盟 도둑들,,崔东勋,,崔东勋,,金允石,,全智贤,,李政宰,"['动作', '犯罪']",123分钟(中国大陆),2012,韩国, 韩语 / 汉语普通话 / 粤语 / 日语 / 英语,7.2
生化危机3：灭绝 Resident Evil: Extinction,,拉塞尔·穆卡希,,保罗·安德森,,米拉·乔沃维奇,,奥德·菲尔,,伊恩·格雷,"['动作', '科幻', '恐怖']",95 分钟(美国),2007,美国 / 法国 / 澳大利亚 / 德国 / 英国, 英语,7.2
特工绍特 Salt,,菲利普·诺伊斯,,科特·维莫,,安吉丽娜·朱莉,,列维·施瑞博尔,,切瓦特·埃加福特,"['动作', '悬疑', '惊悚']",100分钟,2010,美国, 英语 / 俄语 / 朝鲜语,7.2
王牌保镖 The Hitman's Bodyguard,,帕特里克·休斯,,汤姆·奥康纳,,瑞恩·雷诺兹,,塞缪尔·杰克逊,,加里·奥德曼,"['喜剧', '动作', '犯罪']",118分钟,2017,美国 / 香港 / 保加利亚 / 荷兰, 英语 / 俄语 / 法语 / 日语 / 意大利语 / 荷兰语 / 西班牙语,7.2
终结者：创世纪 Terminator Genisys,,阿兰·泰勒,,莱塔·卡罗格里迪斯,,阿诺·施瓦辛格,,杰森·克拉克,,艾米莉亚·克拉克,"['动作', '科幻', '冒险']",126分钟,2015,美国, 英语,6.9
机械师 The Mechanic,,西蒙·韦斯特,,肖恩·萨莱诺,,杰森·斯坦森,,本·福斯特,,托尼·戈德温,"['剧情', '动作', '惊悚']",93分钟,2011,美国, 英语,6.9
极盗者 Point Break,,埃里克松·科尔,,科特·维莫,,卢克·布雷西,,埃德加·拉米雷兹,,泰莉莎·帕尔墨,"['动作', '犯罪', '运动']",113分钟,2015,美国 / 中国大陆 / 德国, 英语,6.9
